,date,title,URL
1473,26/05/2021,"Seagrass meadows, coral reefs and destructive fishing",https://www.greenpeace.org/international/story/47923/seagrass-oceans-destructive-fishing/
1474,25/05/2021,Deep sea mining a disturbing new threat to my home,https://www.greenpeace.org/international/story/47915/deep-sea-mining-disturbing-threat-home/
1475,18/05/2021,"IEA says no new oil, gas or coal — Greenpeace response",https://www.greenpeace.org/international/press-release/47833/iea-says-no-new-oil-gas-or-coal-greenpeace-response/
1476,18/05/2021,Images reveal extent of Taiwan drought,https://www.greenpeace.org/international/story/47795/images-reveal-extent-of-taiwan-drought/
1477,17/05/2021,Ten key points of Spain’s Climate Change and Energy Transition Law,https://www.greenpeace.org/international/story/48138/ten-key-points-of-spains-climate-change-and-energy-transition-law/
1478,06/05/2021,This secretive industry is putting sea creatures at risk,https://www.greenpeace.org/international/story/47403/this-secretive-industry-is-putting-sea-creatures-at-risk/
1479,03/05/2021,2021's Climate Emergencies,https://www.greenpeace.org/international/story/47545/climate-emergencies-in-2021/
1480,29/04/2021,What we found when we visited the Saya de Malha Bank,https://www.greenpeace.org/international/story/47436/what-found-when-visited-saya-de-malha-bank/
1481,23/04/2021,Do we need a new Chornobyl?,https://www.greenpeace.org/international/story/47384/nuclear-do-we-need-a-new-chornobyl/
1482,23/04/2021,Earth to Humans...,https://www.greenpeace.org/international/story/47338/earth-to-humans/
1483,22/04/2021,Leaders' meagre steps on climate are walking us to catastrophe,https://www.greenpeace.org/international/press-release/47343/greenpeace-leaders-meagre-steps-on-climate-are-walking-us-to-catastrophe/
1484,21/04/2021,Climate leadership requires fossil fuel phase out and nature protection,https://www.greenpeace.org/international/press-release/47322/climate-leadership-requires-fossil-fuel-phase-out-and-nature-protection/
1485,20/04/2021,Coca-Cola it’s time to stop your pollution at source,https://www.greenpeace.org/international/story/47293/coca-cola-its-time-to-stop-your-pollution-at-source/
1486,05/04/2021,"Planned deforestation threatens Indigenous land, intact forest landscapes in West Papua",https://www.greenpeace.org/international/press-release/47064/planned-deforestation-threatens-indigenous-land-forest-landscapes-in-west-papua/
1487,26/03/2021,European Court of Human Rights greenlights Swiss seniors’ climate case,https://www.greenpeace.org/international/press-release/47031/european-court-of-human-rights-greenlights-swiss-seniors-climate-case/
1488,23/03/2021,100 Million Dead Sharks - it’s not all about Shark Fin Soup,https://www.greenpeace.org/international/story/46967/100-million-dead-sharks-its-not-all-about-shark-fin-soup/
1489,19/03/2021,"The ties that bind us, and move us forward",https://www.greenpeace.org/international/story/46939/ties-bind-move-us-forward/
1490,19/03/2021,Why climate justice is impossible without racial justice,https://www.greenpeace.org/international/story/46927/why-climate-justice-is-impossible-without-racial-justice/
1491,12/03/2021,Why industrial fishing companies shouldn't manage the oceans,https://www.greenpeace.org/international/story/46877/industrial-fishing-companies-manage-oceans-why/
1492,12/03/2021,How the Polish state is intimidating their youth climate activists,https://www.greenpeace.org/international/story/46892/polish-state-intimidating-youth-climate-activists/
1493,11/03/2021,"A decade after the Fukushima Daiichi nuclear disaster, Greenpeace renews calls for the Japanese government to shift to a renewable energy future",https://www.greenpeace.org/international/press-release/46862/a-decade-after-the-fukushima-daiichi-nuclear-power-plant-accident-greenpeace-renews-calls-for-the-japanese-government-to-shift-to-a-renewable-energy-future/
1494,08/03/2021,International Women’s Day - Celebrating Greenpeace changemakers,https://www.greenpeace.org/international/story/46622/international-womens-day-celebrating-greenpeace-changemakers/
1495,19/02/2021,The biggest little whales,https://www.greenpeace.org/international/story/46447/world-whale-day-biggest-little-pygmy/
1496,19/02/2021,What is fossil capital? And how does it fuel social injustice,https://www.greenpeace.org/international/story/46493/what-is-fossil-capital-and-how-does-it-fuel-social-injustice/
1497,11/02/2021,Meet the women fighting to save our oceans,https://www.greenpeace.org/international/story/46410/women-girls-science-save-oceans/
1498,03/02/2021,Court rules against French State in landmark climate case,https://www.greenpeace.org/international/press-release/46375/court-rules-against-french-state-in-landmark-climate-case/
1499,28/01/2021,An Environmental Crisis in Borneo,https://www.greenpeace.org/international/story/46328/environmental-crisis-borneo-flood-palm-oil-coal/
1500,27/01/2021,Mexico banned GMOs. What are the next steps?,https://www.greenpeace.org/international/story/46310/mexico-banned-gmos-next-steps/
1501,18/12/2020,Our society is broken - it's time to reimagine a new one,https://www.greenpeace.org/international/story/46082/climate-activists-on-system-change/
1502,12/12/2020,The 5th Anniversary of the Paris Agreement: don’t pop the champagne,https://www.greenpeace.org/international/press-release/46053/the-5th-anniversary-of-the-paris-agreement-dont-pop-the-champagne/
1503,11/12/2020,Best Greenpeace actions photos 2020,https://www.greenpeace.org/international/story/46042/best-greenpeace-2020-actions/
1504,11/12/2020,2020: The year that was,https://www.greenpeace.org/international/story/46003/2020-greenpeace-climate-change/
1505,10/12/2020,Dear white men,https://www.greenpeace.org/international/story/45941/dear-white-men-sonia-guajajara-brazil/
1506,02/12/2020,No more blank cheques for airlines,https://www.greenpeace.org/international/story/45777/eu-airlines-bailout-climate-crisis/
1507,02/12/2020,Bearing witness to coral bleaching in Taiwan,https://www.greenpeace.org/international/story/45781/bearing-witness-coral-bleaching-taiwan/
1508,26/11/2020,Swiss Climate Seniors call for Justice,https://www.greenpeace.org/international/story/45693/swiss-climate-seniors-call-for-justice/
1509,20/11/2020,The shipping industry is on the loose,https://www.greenpeace.org/international/story/45670/shipping-industry-on-loose/
1510,12/11/2020,Organisations take Brazilian government to the Supreme Court over deforestation and human rights abuses,https://www.greenpeace.org/international/press-release/45634/brazil-climate-litigation-deforestation-climate-human-rights/
1511,10/11/2020,"Public development banks contradict China, Japan, and S. Korea’s climate commitments with overseas fossil fuel finance",https://www.greenpeace.org/international/press-release/45614/public-development-banks-contradict-china-japan-and-s-koreas-climate-commitments-with-overseas-fossil-fuel-finance/
1512,08/11/2020,Justice in the face of extreme climate disasters,https://www.greenpeace.org/international/story/45593/haiyan-typhoon-justice-extreme-climate-disasters/
1513,28/10/2020,South Korea pledges carbon neutrality by 2050 - a new opportunity for Korean industries,https://www.greenpeace.org/international/press-release/45555/south-korea-pledges-carbon-neutrality-by-2050-a-new-opportunity-for-korean-industries/
1514,27/10/2020,Climate Seniors to sue Switzerland before the European Court of Human Rights,https://www.greenpeace.org/international/press-release/45545/climate-seniors-to-sue-switzerland-before-the-european-court-of-human-rights/
1515,08/10/2020,Motorway through a forest? No way,https://www.greenpeace.org/international/story/45407/motorway-dannenroder-forest-protect-climate-germany/
1516,28/09/2020,Wake Up Call,https://www.greenpeace.org/international/story/45261/wake-up-call/
1517,25/09/2020,Bird prodigy and young activist leader holds most Northerly strike,https://www.greenpeace.org/international/press-release/45255/youth-activist-holds-most-northerly-strike/
1518,24/09/2020,What you need to know about Taiwan's coral bleaching,https://www.greenpeace.org/international/story/45240/what-you-need-to-know-about-taiwans-coral-bleaching/
1519,23/09/2020,The world failed on all of its biodiversity targets. What happens next?,https://www.greenpeace.org/international/story/45215/failed-global-biodiversity-targets/
1520,21/09/2020,"The ice is disappearing, BUT a movement is emerging",https://www.greenpeace.org/international/story/45180/ice-disappearing-movement-emerging/
1521,21/09/2020,Arctic in decline: sea ice minimum reaches second lowest extent on record,https://www.greenpeace.org/international/press-release/45177/arctic-sea-ice-minimum-reaches-second-lowest-record/
1522,16/09/2020,It’s time to rise up and demand climate justice,https://www.greenpeace.org/international/story/45047/demand-climate-justice-europe/
1523,14/09/2020,It's time to transform transport,https://www.greenpeace.org/international/story/45030/time-to-transform-transport/
1524,13/09/2020,Activists from Greenpeace Nordic arrested after blocking oil tanker in Sweden,https://www.greenpeace.org/international/press-release/45022/activists-nordic-arrested-oil-tanker-sweden/
1525,11/09/2020,Greenpeace continues peaceful blockade despite authorities orders,https://www.greenpeace.org/international/press-release/45015/greenpeace-continues-peaceful-blockade-despite-orders/
1526,11/09/2020,Rainbow Warrior continues to block Preem's oil refinery,https://www.greenpeace.org/international/press-release/44999/rainbow-warrior-continues-to-block-preems-oil-refinery/
1527,10/09/2020,"Greenpeace ship stops oil tanker, demand Swedish PM chooses Paris over Preem",https://www.greenpeace.org/international/press-release/44984/greenpeace-ship-oil-tanker-swedish-paris-preem/
1528,10/09/2020,We are going to the Arctic,https://www.greenpeace.org/international/story/44959/we-are-going-to-the-arctic/
1529,31/08/2020,We were told that mobility is about individual freedom and social status. This is nonsense.,https://www.greenpeace.org/international/story/44863/we-were-told-that-mobility-is-about-individual-freedom-and-social-status-this-is-nonsense/
1530,27/08/2020,Climate crisis is now — South Korea's 2020 monsoon and its aftermath,https://www.greenpeace.org/international/story/45650/climate-crisis-is-now-south-koreas-2020-monsoon-and-its-aftermath/
1531,26/08/2020,"Taiwanese movie director on climate change - ""As long as we keep going, we’ll be alright""",https://www.greenpeace.org/international/story/44793/taiwanese-movie-director-on-climate-change-as-long-as-we-keep-going-well-be-alright/
1532,07/08/2020,We can either all win or we all lose,https://www.greenpeace.org/international/story/44577/alice-braga-food-commodities-deforestation/
1533,05/08/2020,How JBS is still slaughtering the Amazon,https://www.greenpeace.org/international/publication/44522/how-jbs-is-still-slaughtering-amazon/
1534,29/07/2020,"Cabo Pulmo, an ocean success story for people and wildlife",https://www.greenpeace.org/international/story/44377/cabo-pulmo-ocean-success/
1535,27/07/2020,Flooded cities and millions displaced in pictures,https://www.greenpeace.org/international/story/44296/flooded-cities-and-millions-displaced-in-pictures/
1536,20/07/2020,Siberia a climate hotspot: Wildfires rage covering Russian cities in smoke,https://www.greenpeace.org/international/press-release/44107/siberia-climate-hotspot-wildfires-russian-cities-smoke/
1537,01/07/2020,"2020, the year of disruption: Climate Crisis, COVID19, Racial Justice, #BlackLivesMatter",https://www.greenpeace.org/international/story/43895/2020-disruption-climate-crisis-racial-justice-blacklivesmatter-greenpeace-africa/
1538,05/06/2020,226 South Korean local governments declare climate emergency,https://www.greenpeace.org/international/press-release/43507/226-south-korean-local-governments-declare-climate-emergency/
1539,22/05/2020,Why we need to talk about Debt Cancellation for Global South Countries,https://www.greenpeace.org/international/story/43410/debt-cancellation-global-south/
1540,20/05/2020,Swiss Federal Court puts human rights last in the climate crisis,https://www.greenpeace.org/international/press-release/43390/swiss-federal-court-human-rights-climate-crisis-health/
1541,06/05/2020,Protest during lockdown? Time to get creative,https://www.greenpeace.org/international/story/30300/activism-during-lockdown-coronavirus-covid-stay-home-protest/
1542,23/04/2020,Three ways the school strikes have revolutionized the climate movement,https://www.greenpeace.org/international/story/30163/school-strikes-climate-movement-activism-coronavirus-fridays-for-future/
1543,18/04/2020,How to be an activist at home,https://www.greenpeace.org/international/story/30065/how-to-be-an-activist-at-home/
1544,16/04/2020,The Coronavirus pandemic has created a rare crack in the system - let's use it to create a better world,https://www.greenpeace.org/international/story/30020/coronavirus-pandemic-covid-crack-system-economics-future-fairness-recovery-climate/
1545,10/04/2020,Can the pandemic sound the alarm on climate change?,https://www.greenpeace.org/international/story/29970/pandemic-alarm-climate-change-covid-19-coronavirus-environment/
1546,01/04/2020,Jennifer Morgan reacts to COP26 postponement,https://www.greenpeace.org/international/press-release/29746/jennifer-morgan-reacts-to-cop26-postponement/
1547,16/03/2020,South Korea’s ruling political party becomes East Asia’s first to announce Green New Deal manifesto,https://www.greenpeace.org/international/press-release/29305/south-koreas-ruling-political-party-becomes-east-asias-first-to-announce-green-new-deal-manifesto/
1548,13/03/2020,What happens to a woman in the face of climate disaster?,https://www.greenpeace.org/international/story/29297/women-climate-disaster-africa-floods-droughts-extreme-weather/
1549,08/03/2020,What I learned from the women fighting to save our planet,https://www.greenpeace.org/international/story/29127/what-i-learned-from-the-women-fighting-to-save-our-planet/
1550,06/03/2020,The fossil fuel industry’s “genderwashing” exposes another layer of their hypocrisy ﻿,https://www.greenpeace.org/international/story/29086/fossil-fuel-industry-genderwashing-hypocrisy/
1551,03/03/2020,"Together, we can make an EU Climate Law work",https://www.greenpeace.org/international/story/28975/people-power-eu-climate-law-work-european-green-new-deal/
1552,01/03/2020,How you can take your government to court for not acting on the climate crisis,https://www.greenpeace.org/international/story/28880/sue-government-court-legal-climate-justice-lawsuit/
1553,03/02/2020,Oil industry giants like BP will push the planet’s climate way past 1.5ºC of global heating,https://www.greenpeace.org/international/story/28481/oil-industry-giants-like-bp-will-push-the-planets-climate-way-past-1-5oc-of-global-heating/
1554,03/02/2020,Greenpeace protest at BlackRock: Stop financing Siemens and Adani coal mine ﻿,https://www.greenpeace.org/international/press-release/28472/greenpeace-protest-at-blackrock-stop-financing-siemens-and-adani-coal-mine-%ef%bb%bf/
1555,27/01/2020,Tennis fans call out Australian Government’s climate inaction as bushfire smoke and extreme heat interrupt Australian Open,https://www.greenpeace.org/international/press-release/28375/tennis-fans-call-out-australian-governments-climate-inaction-as-bushfire-smoke-and-extreme-heat-interrupt-australian-open/
1556,23/01/2020,Judgement brings Norwegian climate lawsuit a huge step forward,https://www.greenpeace.org/international/press-release/28352/judgement-brings-norwegian-climate-lawsuit-a-huge-step-forward/
1557,22/01/2020,"Greenpeace holds global protest telling Australian government: Act on climate, phase-out coal",https://www.greenpeace.org/international/press-release/28338/greenpeace-holds-global-protest-telling-australian-government-act-on-climate-phase-out-coal/
1558,22/01/2020,"Fact Check: Australia’s unprecedented fires are down to climate change, not arson",https://www.greenpeace.org/international/story/28252/fact-check-australias-unprecedented-fires-are-down-to-climate-change-not-arson/
1559,13/01/2020,Climate Emergency: The ravaging Australian fires,https://www.greenpeace.org/international/story/28139/climate-emergency-the-ravaging-australian-fires/
1560,25/12/2019,"Reserve your seat, the Greenpeace film festival is back!",https://www.greenpeace.org/international/story/28059/reserve-your-seat-the-greenpeace-film-festival-is-back/
1561,19/12/2019,How does it feel to live in the age of protest?,https://www.greenpeace.org/international/story/28036/live-in-the-age-of-protest-school-strike-climate-greta-activism/
1562,15/12/2019,COP25: The politics are polluted,https://www.greenpeace.org/international/press-release/27982/the-politics-are-polluted/
1563,11/12/2019,Climate Emergency: The best of Greenpeace images 2019,https://www.greenpeace.org/international/story/27900/climate-emergency-the-best-of-greenpeace-images-2019/
1564,10/12/2019,Commission on Human Rights declares fossil fuel companies can be held responsible for climate-related human rights harms,https://www.greenpeace.org/international/press-release/27881/commission-on-human-rights-declares-fossil-fuel-companies-can-be-held-responsible-for-climate-related-human-rights-harms/
1565,09/12/2019,Greenpeace reactive on Philippine Commission on Human Rights’ announcement,https://www.greenpeace.org/international/press-release/27847/greenpeace-reactive-on-philippine-commission-on-human-rights-announcement/
1566,07/12/2019,"One week in, two steps back. We need to find a way forward",https://www.greenpeace.org/international/press-release/27782/one-week-in-two-steps-back-we-need-to-find-a-way-forward/
1567,04/12/2019,One year of striking,https://www.greenpeace.org/international/story/27695/one-year-of-striking/
1568,04/12/2019,The climate crisis is an ocean crisis – Greenpeace report calls for urgent global political response to ocean breakdown,https://www.greenpeace.org/international/press-release/27652/the-climate-crisis-is-an-ocean-crisis-greenpeace-report/
1569,29/11/2019,At COP25 leaders must prove they can hear us,https://www.greenpeace.org/international/press-release/27431/at-cop25-leaders-must-prove-they-can-hear-us/
1570,28/11/2019,"Greenpeace exposes climate change impacts in Chile, calls for urgent action",https://www.greenpeace.org/international/press-release/27387/greenpeace-exposes-climate-change-impacts-in-chile-calls-for-urgent-action/
1571,31/10/2019,Berlin court agrees climate lawsuits are admissible in principle,https://www.greenpeace.org/international/press-release/25667/berlin-court-agrees-climate-lawsuits-are-admissible-in-principle/
1572,31/10/2019,Greenpeace reacts to the cancellation of the COP25 in Chile,https://www.greenpeace.org/international/press-release/25580/greenpeace-reacts-to-the-cancellation-of-the-cop25-in-chile/
1573,30/10/2019,"For the first time, Germany has to defend its climate inaction in court",https://www.greenpeace.org/international/story/25541/for-the-first-time-germany-has-to-defend-its-climate-inaction-in-court/
1574,25/10/2019,Gaia: everything on Earth is connected,https://www.greenpeace.org/international/story/24978/gaia-ecology-earth-is-connected-rex-weyler/
1575,19/10/2019,5 reasons we’re taking the Norwegian government to court,https://www.greenpeace.org/international/story/24884/5-reasons-were-taking-the-norwegian-government-to-court/
1576,10/10/2019,Mayors from 14 major cities commit to cut meat consumption - Greenpeace response,https://www.greenpeace.org/international/press-release/24789/mayors-from-14-major-cities-commit-to-cut-meat-consumption/
1577,03/10/2019,Why civil disobedience works,https://www.greenpeace.org/international/story/24721/why-civil-disobedience-works/
1578,03/10/2019,How do you start a global environmental movement?,https://www.greenpeace.org/international/story/24682/how-do-you-start-a-global-environmental-movement/
1579,03/10/2019,Hurricane Lorenzo: how climate change influences hurricanes,https://www.greenpeace.org/international/story/24683/hurricane-lorenzo-how-climate-change-influences-hurricanes/
1580,30/09/2019,LIVE: September - a month of action for the climate,https://www.greenpeace.org/international/story/24385/live-september-a-month-of-action-for-the-climate/
1581,30/09/2019,Heroes in action: A tribute to all climate strikers,https://www.greenpeace.org/international/story/24540/heroes-in-action-a-tribute-to-all-climate-strikers/
1582,28/09/2019,The best art from the Global Climate Strikes,https://www.greenpeace.org/international/story/24610/the-best-art-from-the-global-climate-strike-on-september-27th/
1583,23/09/2019,"'There is no longer anywhere for leaders to hide, we the people are watching you'",https://www.greenpeace.org/international/press-release/24453/in-response-to-the-un-secretary-generals-climate-action-summit-in-new-york-greenpeace-internationals-executive-director-jennifer-morgan-said/
1584,22/09/2019,A letter to Shell for taking away my family and devastating my community,https://www.greenpeace.org/international/story/24426/a-letter-to-shell-for-taking-away-my-family-and-devastating-my-community/
1585,21/09/2019,"The world is watching -- leaders must come to UN Climate Summit with real plans, or be held accountable",https://www.greenpeace.org/international/press-release/24420/the-world-is-watching-leaders-must-come-to-un-climate-summit-with-real-plans-or-be-held-accountable/
1586,21/09/2019,The best signs from the Global Climate Strike on September 20th,https://www.greenpeace.org/international/story/24474/the-best-signs-from-the-global-climate-strike-on-september-20th/
1587,19/09/2019,‘The climate crisis is an oceans crisis’ – major IPCC report to highlight climate threats to world's oceans,https://www.greenpeace.org/international/press-release/24359/the-climate-crisis-is-an-oceans-crisis-major-ipcc-report-to-highlight-climate-threats-to-the-worlds-oceans-and-frozen-regions/
1588,18/09/2019,200 environmental and human rights leaders pledge to tackle climate emergency together,https://www.greenpeace.org/international/press-release/24345/200-environmental-and-human-rights-leaders-pledge-to-tackle-climate-emergency-together/
1589,16/09/2019,The future of transport is zero-carbon,https://www.greenpeace.org/international/story/24312/the-future-of-transport-is-zero-carbon/
1590,13/09/2019,The oil companies knew all along,https://www.greenpeace.org/international/story/24288/the-oil-companies-knew-all-along/
1591,12/09/2019,Greenpeace climbers block busiest oil export channel in United States,https://www.greenpeace.org/international/press-release/24251/greenpeace-climbers-block-busiest-oil-export-channel-in-united-states/
1592,11/09/2019,Greenpeace activists stage second climate emergency protest at Polish coal terminal,https://www.greenpeace.org/international/press-release/24197/greenpeace-activists-stage-second-climate-emergency-protest-at-polish-coal-terminal/
1593,10/09/2019,These 12 car companies are setting the world on fire,https://www.greenpeace.org/international/story/24136/these-12-car-companies-are-setting-the-world-on-fire/
1594,10/09/2019,Why we’ve had enough of broken promises to protect forests,https://www.greenpeace.org/international/story/24159/palm-oil-wilmar-broken-promises-protect-forests/
1595,10/09/2019,"Climate crisis: Greenpeace activists detained, stop coal shipment in Poland",https://www.greenpeace.org/international/press-release/24151/climate-crisis-greenpeace-activists-detained-stop-coal-shipment-in-poland/
1596,10/09/2019,Car industry’s 2018 carbon footprint exceeds EU greenhouse gas emissions - Greenpeace,https://www.greenpeace.org/international/press-release/24131/car-industrys-2018-carbon-footprint-exceeds-eu-greenhouse-gas-emissions-greenpeace/
1597,04/09/2019,Greenpeace calls on fast food giants to take a stand against Bolsonaro’s Amazon destruction,https://www.greenpeace.org/international/press-release/24072/greenpeace-fast-bolsonaro-amazon-destruction/
1598,03/09/2019,This September is critical for our climate. Here’s what you can do.,https://www.greenpeace.org/international/story/24041/this-september-is-critical-for-our-climate-heres-what-you-can-do/
1599,25/08/2019,Greenpeace captures images of fires in the Amazon,https://www.greenpeace.org/international/press-release/23958/greenpeace-captures-images-forest-fires-amazon/
1600,23/08/2019,Global forests on fire: G7 must lead accelerated climate action – Greenpeace,https://www.greenpeace.org/international/press-release/23948/forests-fire-g7-accelerated-climate-action/
1601,20/08/2019,"Protecting the Oceans, from Pole to Pole",https://www.greenpeace.org/international/story/23898/protect-the-oceans-pole-to-pole/
1602,19/08/2019,World Photography Day: Reflecting back on 2019 so far,https://www.greenpeace.org/international/story/23781/world-photography-day-reflecting-back-on-2019/
1603,15/08/2019,The Russian wildfires in pictures,https://www.greenpeace.org/international/story/23765/russian_wildfires_pictures/
1604,08/08/2019,IPCC report reveals tough land-use choices needed to stem climate crisis,https://www.greenpeace.org/international/press-release/23668/ipcc-report-reveals-tough-land-use-choices-needed-to-stem-climate-crisis/
1605,08/08/2019,"Deforestation, meat production driving climate crisis",https://www.greenpeace.org/international/press-release/23685/deforestation-meat-production-driving-climate-crisis/
1606,08/08/2019,Five reasons to look after our land,https://www.greenpeace.org/international/story/23674/five-reasons-to-look-after-our-land/
1607,04/08/2019,Greenpeace protests arrival of ship carrying climate-damaging soya feed,https://www.greenpeace.org/international/press-release/23640/amazon-soya-protests-germany-climate-change/
1608,02/08/2019,Climate crisis: IPCC to expose grim reality of deforestation and meat production,https://www.greenpeace.org/international/press-release/23625/climate-crisis-ipcc-to-expose-grim-reality-of-deforestation-and-meat-production/
1609,29/07/2019,Chinese equity investments in energy reshape South and Southeast Asia - Greenpeace analysis,https://www.greenpeace.org/international/press-release/23446/chinese-equity-investments-in-energy-reshape-south-and-southeast-asia-greenpeace-analysis/
1610,23/07/2019,We need to unite to stop this climate emergency,https://www.greenpeace.org/international/story/23369/united-climate-emergency/
1611,09/07/2019,Announcing the first ever global summit on human rights and climate change,https://www.greenpeace.org/international/story/23274/announcing-the-first-ever-global-summit-on-human-rights-and-climate-change/
1612,02/07/2019,The crunch question on climate: How can I help?,https://www.greenpeace.org/international/story/22942/what-to-do-climate-change-personal-choice/
1613,30/06/2019,Nine ways humans have altered Earth's Holocene climate,https://www.greenpeace.org/international/story/22792/nine-ways-humans-have-altered-earths-holocene-climate/
1614,29/06/2019,G19 resolve must urgently translate into climate action – Greenpeace,https://www.greenpeace.org/international/press-release/22875/g19-g20-climate-change-action-japan-greenpeace/
1615,28/06/2019,What the impact of Stonewall has taught me about environmental rights,https://www.greenpeace.org/international/story/22806/what-the-impact-of-stonewall-has-taught-me-about-environmental-rights/
1616,27/06/2019,Ten ways to survive on a hot planet,https://www.greenpeace.org/international/story/22734/ten-ways-to-survive-heatwave/
1617,26/06/2019,Only when something is gone do we realise how much we miss it: Iamsterdam and Iamazonia,https://www.greenpeace.org/international/story/22675/miss-when-gone-iamsterdam-iamazonia-rainforest/
1618,26/06/2019,Greenpeace turns world-famous ‘Iamsterdam’ landmark into solidarity message to save the Amazon,https://www.greenpeace.org/international/press-release/22659/famous-iamsterdam-landmark-solidarity-message-amazon/
1619,14/06/2019,The climate generation are taking their concerns to court. I am here for it.,https://www.greenpeace.org/international/story/22437/the-climate-generation-are-taking-their-concerns-to-court-i-am-here-for-it/
1620,13/06/2019,Israel’s month of 1000 wildfires,https://www.greenpeace.org/international/story/22365/israel-heatwave-wildfires/
1621,05/06/2019,"This World Environment Day needs action, not celebration",https://www.greenpeace.org/international/story/22190/this-world-environment-day-needs-action-not-celebration/
1622,05/06/2019,"‘Clean air isn’t a luxury, it’s a basic human right’ - Greenpeace",https://www.greenpeace.org/international/press-release/22188/air-pollution-health-world-environment-day/
1623,04/06/2019,Our favourite student banners from around the world,https://www.greenpeace.org/international/story/22150/our-favourite-student-banners-from-around-the-world/
1624,24/05/2019,Statement: The heroes of today are taking over our social media channels for tomorrow,https://www.greenpeace.org/international/press-release/22110/statement-the-heroes-of-today-are-taking-over-our-social-media-channels-for-tomorrow/
1625,22/05/2019,Why the whole world needs a Green New Deal,https://www.greenpeace.org/international/story/22089/why-the-whole-world-needs-a-green-new-deal/
1626,17/05/2019,Extinction and Rebellion,https://www.greenpeace.org/international/story/22058/extinction-and-rebellion/
1627,06/05/2019,"Biodiversity loss: urgent need for forest, ocean protection and dietary change",https://www.greenpeace.org/international/press-release/21989/biodiversity-loss-urgent-need-for-forest-ocean-protection-and-dietary-change/
1628,01/05/2019,"Amidst this climate crisis, I found hope from halfway across the world",https://www.greenpeace.org/international/story/21920/amidst-this-climate-crisis-i-found-hope-from-halfway-across-the-world/
1629,29/04/2019,Greenpeace Norway protest oil rig bound for Arctic drilling,https://www.greenpeace.org/international/press-release/21897/greenpeace-norway-protest-oil-rig-bound-for-arctic-drilling/
1630,11/04/2019,What if we treated our oceans like they matter?,https://www.greenpeace.org/international/story/21696/what-if-we-treated-our-oceans-like-they-matter/
1631,01/04/2019,Tropical Cyclone Idai and the African Spirit,https://www.greenpeace.org/international/story/21628/tropical-cyclone-idai-and-the-african-spirit/
1632,22/03/2019,Waking up to Idai. When extreme weather hits home,https://www.greenpeace.org/international/story/21556/waking-up-to-idai-when-extreme-weather-hits-home/
1633,19/03/2019,Our favourite photos from the student climate strike,https://www.greenpeace.org/international/story/21440/our-favourite-photos-from-the-student-climate-strike/
1634,19/03/2019,Greenpeace International executive directors respond to student strikes,https://www.greenpeace.org/international/press-release/21473/greenpeace-international-executive-directors-student-strikes/
1635,17/03/2019,Failed Economics,https://www.greenpeace.org/international/story/21423/failed-economics/
1636,28/02/2019,10 things you’ve always wanted to ask the students skipping school to fight climate change,https://www.greenpeace.org/international/story/21117/10-things-youve-always-wanted-to-ask-the-students-skipping-school-to-fight-climate-change/
1637,22/02/2019,School strikes take off as legacy from ‘grandfather of climate science’,https://www.greenpeace.org/international/story/21045/school-strikes-take-off-as-legacy-from-grandfather-of-climate-science/
1638,15/02/2019,US Federal Court dismisses $900 million pipeline company lawsuit against Greenpeace,https://www.greenpeace.org/international/press-release/20993/us-federal-court-dismisses-900-million-pipeline-company-lawsuit-against-greenpeace/
1639,30/01/2019,"Two incredible, little-known reefs",https://www.greenpeace.org/international/story/20540/two-incredible-little-known-reefs/
1640,25/01/2019,EU elections are coming up in May – here’s why you should care,https://www.greenpeace.org/international/story/20407/eu-elections-are-coming-up-in-may-heres-why-you-should-care/
1641,25/01/2019,"Greenpeace: Profit, not people, clearly remains Davos elites' priority",https://www.greenpeace.org/international/press-release/20384/greenpeace-profit-not-people-clearly-remains-davos-elites-priority/
1642,21/01/2019,Swiss seniors appeal climate case in Federal Supreme Court,https://www.greenpeace.org/international/press-release/20343/swiss-seniors-appeal-climate-case-in-federal-supreme-court/
1643,16/01/2019,Climate emergency must dominate World Economic Forum in Davos,https://www.greenpeace.org/international/press-release/20295/global-risks-report-climate-emergency-world-economic-forum-davos/
1644,04/01/2019,The youth have seen enough,https://www.greenpeace.org/international/story/20260/the-youth-have-seen-enough/
1645,21/12/2018,"2018: In difficult times, hope is an act of courage",https://www.greenpeace.org/international/story/20180/hope-is-an-act-of-courage/
1646,20/12/2018,5 young activists who inspired us this year,https://www.greenpeace.org/international/story/20165/5-young-activists-who-inspired-us-this-year/
1647,15/12/2018,COP24 ends without firm promises to raise climate action and ambition,https://www.greenpeace.org/international/press-release/20056/cop24-ends-without-firm-promises-to-raise-climate-action-and-ambition/
1648,14/12/2018,“My friends think I’m crazy” – Why I’m taking a stand against coal in Poland,https://www.greenpeace.org/international/story/20038/my-friends-think-im-crazy-why-im-taking-a-stand-against-coal-in-poland/
1649,12/12/2018,We're exploring the Great Southern Reef to save it from Big Oil,https://www.greenpeace.org/international/story/19972/were-exploring-the-great-southern-reef-to-save-it-from-big-oil/
1650,11/12/2018,A People’s Guide,https://www.greenpeace.org/international/publication/19818/holding-your-government-accountable-for-climate-change-a-peoples-guide/
1651,11/12/2018,Feminism and environmentalism go hand in hand - it's gender day at the global climate talks,https://www.greenpeace.org/international/story/19954/feminism-and-environmentalism-go-hand-in-hand-its-gender-day-at-the-global-climate-talks/
